state,county,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url
Utah,Salt Lake County,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,
Utah,Summit County,Yes,2020-03-15,https://www.parkrecord.com/news/summit-county-implements-sweeping-business-restrictions-closures-aimed-at-slowing-spread-of-covid-19/,No,,,Yes,2020-03-14,https://www.parkrecord.com/news/schools-remain-open-and-heighten-preparations-amid-virus-spread/,No,,,Yes,2020-03-13,http://www.usu.edu/today/story/update-for-usu-community-on-coronavirus,No,,,Yes,2020-03-12,https://newsroom.churchofjesuschrist.org/article/gatherings-worldwide-temporarily-suspended,No,,,Yes,2020-03-25,https://www.summitcounty.org/DocumentCenter/View/10751/Joint-Public-Health-Order-2020-03-FINAL,No,,
Utah,Utah County,No,,,Yes,,,Yes,2020-03-14,https://governor.utah.gov/2020/03/13/gov-herbert-announces-two-week-dismissal-of-utahs-public-schools/,No,,,Yes,2020-03-14,https://www.sltrib.com/news/2020/03/11/university-utah-may-move/,No,,,Yes,2020-03-12,https://newsroom.churchofjesuschrist.org/article/gatherings-worldwide-temporarily-suspended,No,,,No,,,Yes,,
Vermont,Addison County,Yes,2020-03-25,https://governor.vermont.gov/press-release/governor-phil-scott-issues-%E2%80%9Cstay-home-stay-safe%E2%80%9D-order-directs-additional-closures,No,,,Yes,2020-03-18,https://governor.vermont.gov/press-release/gov-scott-orders-orderly-closure-vermont-prek-12-schools-week,No,,,Yes,2020-03-21,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,No,,,Yes,2020-03-21,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,No,,,Yes,2020-03-25,https://governor.vermont.gov/press-release/governor-phil-scott-issues-%E2%80%9Cstay-home-stay-safe%E2%80%9D-order-directs-additional-closures,No,,
Vermont,Bennington County,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,Yes,2020-03-18,https://governor.vermont.gov/sites/scott/files/documents/Directive%201%20-%20Continuity%20of%20Education%20Planning.pdf,No,,,Yes,2020-03-14,https://www.bennington.edu/news-and-features/covid-19-update-shift-remote-learning,No,,,Yes,2020-03-18,"https://www.manchesterjournal.com/stories/list-of-cancellations-due-to-covid-19,599959",No,,,Yes,2020-03-24,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,
Vermont,Chittenden County,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,Yes,2020-03-18,https://governor.vermont.gov/press-release/gov-scott-orders-orderly-closure-vermont-prek-12-schools-week,No,,,Yes,2020-03-16,https://www.mynbc5.com/article/university-of-vermont-moving-to-remote-learning-amid-covid-19-concerns/31403924,No,,,Yes,2020-03-14,https://diovermont.org/2020/03/14/from-bishop-shannon-cancelling-public-in-person-worship/,No,,,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,
Vermont,Orange County,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,Yes,2020-03-18,https://governor.vermont.gov/sites/scott/files/documents/Directive%201%20-%20Continuity%20of%20Education%20Planning.pdf,No,,,Yes,2020-03-14,https://www.vtc.edu/news/update-covid-19-coronavirus,No,,,Yes,2020-03-20,https://www.vermontcatholic.org/vermont/bishop-coyne-sadly-announces-suspension-of-all-public-celebrations-of-mass-sacraments-devotions/,No,,,Yes,2020-03-24,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,
Vermont,Rutland County,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,Yes,2020-03-18,https://rutlandvermont.com/covid-19/,No,,,Yes,2020-03-18,https://rutlandvermont.com/covid-19/,No,,,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,
Vermont,Windsor County,Yes,2020-03-25,https://cbs6albany.com/news/coronavirus/vermont-to-close-all-non-essential-businesses-amid-coronavirus-outbreak,No,,,Yes,2020-03-17,https://www.wsesu.net/supervisory-union/posts/~board/su-news/post/important-covid-19-update-march-15th,No,,,Yes,2020-03-14,https://vermontlaw.edu/news-and-events/newsroom/press-release/coronavirus-preparedness-and-information,No,,,Yes,2020-03-13,https://www.facebook.com/OldSouthChurchWindsor/,No,,,Yes,2020-03-25,https://governor.vermont.gov/press-release/governor-phil-scott-issues-“stay-home-stay-safe”-order-directs-additional-closures,No,,
Virginia,Albemarle County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-13,https://www.nbc29.com/2020/03/17/albemarle-county-schools-will-be-closed-least-through-april/,No,,,Yes,2020-03-17,https://www.virginia.edu/coronavirus,No,,,Yes,2020-03-17,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854487-en.html,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Alexandria city,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,http://www.acpsk12.org/news/?p=16146,No,,,Yes,2020-03-16,https://www.nvcc.edu/news/press-releases/2020/remote-learning-plan.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Arlington County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://www.arlnow.com/2020/03/13/breaking-arlington-public-schools-closing-monday-through-spring-break/,No,,,Yes,2020-03-09,https://www.marymount.edu/Academics/Services-Resources/Registrar-s-Office/Academic-Calendar/Spring-2020-Academic-Calendar,No,,,Yes,2020-03-16,https://www.catholicherald.com/news/local_news/masses_canceled_due_to_coronavirus/,No,,,Yes,2020-03-30,https://newsroom.arlingtonva.us/release/arlington-requires-compliance-with-governors-stay-at-home-order/,No,,
Virginia,Augusta County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.brcc.edu/brcc/news/coronavirus.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Bedford County,Yes,2020-03-20,https://www.bedfordcountyva.gov/about-bedford/covid-19/closing-delays,No,,,Yes,2020-03-16,http://bedford.sharpschool.net/UserFiles/Servers/Server_1057178/File/Announcements/Message%20from%20Superintendent%20Doug%20Schuch%20regarding%20COVID-19.pdf,No,,,Yes,2020-03-16,https://www.newsadvance.com/news/local/lynchburg-area-cancellations-and-postponements-due-to-covid-19/article_a40de799-f079-5af0-ae5f-cf3d591266f8.html,No,,,Yes,2020-03-15,https://www.newsadvance.com/news/local/despite-warnings-against-gatherings-several-lynchburg-area-churches-will-hold-weekend-services-amid-coronavirus-outbreak/article_2c997da2-9972-566a-96a6-0253d84bba8c.html,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Botetourt County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://drive.google.com/file/d/1kq3TXVdjgfpfGe9llIJSeK_6yr8GsT7x/view,No,,,Yes,2020-03-11,https://news.virginia.edu/content/latest-updates-uvas-response-coronavirus#march-11,No,,,Yes,2020-03-23,https://drive.google.com/file/d/1kq3TXVdjgfpfGe9llIJSeK_6yr8GsT7x/view,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Charlottesville city,Yes,2020-03-24,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-14,https://www.cbs19news.com/story/41888066/charlottesville-city-schools-closed-march-16,No,,,Yes,2020-03-06,https://www.nbc29.com/2020/03/11/uva-not-holding-classes-foreseeable-future/,No,,,Yes,2020-03-14,https://www.nbc29.com/2020/03/14/church-closings/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Chesapeake city,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://www.pilotonline.com/news/education/vp-nw-coronavirus-schools-closed-order-20200313-wtdhuzeo3raedf7wqlelibgs4a-story.html,No,,,Yes,2020-03-16,https://www.tcc.edu//about-tcc/safety-security/emergency-preparedness/covid-19-tccs-response-and-resources-for-faculty-staff-and-students/statement-from-dr-conston/#march-13-2020-at-552-pm,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Chesterfield County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,,2020-03-16,https://www.jtcc.edu/about/safety-security/covid-19/,No,,,,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Fairfax County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-13,https://wtop.com/coronavirus/2020/03/fairfax-co-schools-closed-friday-after-genuine-concern-from-parents/,No,,,Yes,2020-03-13,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-13,http://www.saintlukeschurch.net/blog/2020/3/13/ways-we-will-worship-together-online-and-connect-this-week,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855702-en.html,No,,
Virginia,Fauquier County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,fcps1.org,No,,,Yes,2020-03-23,www.vpm.org,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Fluvanna County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,fluco.org,No,,,Yes,2020-03-16,pvcc.edu/update-pvcc-students,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Franklin County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-14,https://www.ferrum.edu/blog/coronavirus/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Greene County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://va01918659.schoolwires.net/Page/440,No,,,,,,,,,Yes,2020-03-22,https://d2y1pz2y630308.cloudfront.net/23303/bulletins/20200322.pdf,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Goochland County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.whsv.com/content/news/254-cases-of-COVID-19-confirmed-across-Virginia-569028041.html,No,,,Yes,2020-03-30,https://www.goochlandva.us/CivicAlerts.aspx?AID=451,No,,,Yes,2020-03-30,https://www.goochlandva.us/CivicAlerts.aspx?AID=451,No,,,Yes,2020-03-30,https://www.goochlandva.us/CivicAlerts.aspx?AID=451,No,,
Virginia,Gloucester County,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-17,https://www.gazettejournal.net/various-church-denominations-cancel-services/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Hanover County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.whsv.com/content/news/254-cases-of-COVID-19-confirmed-across-Virginia-569028041.html,No,,,Yes,2020-03-11,https://www.richmond.com/news/local/vcu-and-ur-move-classes-online-as-local-school-districts-prep-for-possibility-of-closures/article_4d980e1f-77a0-5dd3-8134-9494fb77db4b.amp.html,No,,,Yes,2020-03-13,https://www.nbc12.com/2020/03/13/churches-closing-doors-live-streaming-service-online/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855702-en.html,No,,
Virginia,Henrico County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,James City County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.whsv.com/content/news/254-cases-of-COVID-19-confirmed-across-Virginia-569028041.html,No,,,Yes,2020-03-13,https://wydaily.com/local-news/2020/03/13/heres-whats-closed-and-canceled-due-to-the-coronavirus/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855702-en.html,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855702-en.html,No,,
Virginia,Loudoun County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://www.lcps.org/Page/2#calendar69227/20200310/event/1671011,No,,,Yes,2020-03-11,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-14,https://www.facebook.com/loudounbiblechurch/posts/10159306886462977,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Louisa County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,No,,,Yes,2020-03-13,https://www.google.com/amp/s/vadogwood.com/news/all-the-virginia-schools-and-universities-closed-for-coronavirus/amp/,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Lynchburg city,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://centralvirginia.edu/COVID-19/FAQ,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Montgomery County,Yes,2020-03-24,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-13,https://www.governor.virginia.gov/executive-actions/,No,,,Yes,2020-04-23,http://www.collegiatetimes.com/opinion/virginia-tech-s-proactive-closure-is-necessary-to-protect-the/article_defcd6ec-6c76-11ea-8db1-0bfccbfe80ea.html,No,,,Yes,2020-03-15,,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Nelson County,Yes,2020-03-24,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-11,https://news.virginia.edu/content/latest-updates-uvas-response-coronavirus?amp=#click=https://t.co/RrGklIByy5,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-30,https://www.virginia.gov/coronavirus/,No,,
Virginia,New Kent County,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-12,https://www.pilotonline.com/news/health/vp-nw-coronavirus-closings-file-20200312-tdw7d3bdjvaspd422kv247rz34-story.html,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Newport News city,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,http://www.nnschools.org/coronavirus/march01-15.html,No,,,Yes,2020-03-14,http://cnu.edu/coronavirus/communications/,No,,,,2020-03-16,https://richmonddiocese.org/bishop-knestout-directs-the-suspension-of-all-public-masses-in-the-catholic-diocese-of-richmond/,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Norfolk City,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-14,https://www.13newsnow.com/article/news/local/coronavirus-concerns-prompt-some-churches-to-have-only-online-services/291-1b67f02e-288b-4117-8b71-7b87a6974413,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Prince William County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://www.nvcc.edu/news/press-releases/2020/remote-learning-plan.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Pulaski County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.pcva.us/,No,,,Yes,2020-03-23,https://www.nr.edu/coronavirus/messages.php,No,,,Yes,2020-03-23,http://www.pulaskicounty.org/covid-19.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
Virginia,Richmond city,Yes,2020-03-20,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,Yes,,,Yes,2020-04-30,http://www.richmondgov.com,No,,,Yes,2020-03-20,http://www.richmondgov.com,No,,,Yes,2020-03-20,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-20,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Richmond County,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-13,https://www.nbc12.com/2020/03/13/churches-closing-doors-live-streaming-service-online/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Roanoke city,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,No,,,Yes,2020-03-23,https://www.wsls.com/news/local/2020/03/11/virginia-tech-moving-to-online-classes-amid-fears-of-the-coronavirus-spreading/,No,,,Yes,2020-03-16,https://www.nbc12.com/2020/03/16/catholic-diocese-richmond,No,,,Yes,2020-03-31,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Roanoke County,Yes,2020-03-24,https://www.roanokecountyva.gov/CivicAlerts.aspx?AID=3708,No,,,Yes,2020-03-14,https://rcps.info/news/what_s_new/coronavirus_information,No,,,Yes,2020-03-18,https://www.hollins.edu/coronavirus-preparedness/frequently-asked-questions/?fbclid=IwAR3b18YjxnPOWHMfosKLEIu3hHtGNqS4bdc-0rg3OI9hMNcc5fCfQq3xXJU,No,,,Yes,2020-03-16,https://richmonddiocese.org/bishop-knestout-writes-letter-to-the-faithful-in-regard-to-covid-19/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Rockbridge County,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-12,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-18,https://www.thenews-gazette.com/content/cancellations-closings,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,
Virginia,Salem city,,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,http://www.salem.k12.va.us/covid19/,No,,,Yes,2020-03-23,https://www.roanoke.edu/a-z/covid-19/student_resources,No,,,Yes,2020-03-23,https://www.salemva.gov/News/ArtMID/519/ArticleID/1967/EVENT-UPDATES-COVID-19,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,
